artist,facebook,twitter,website,genre,mtv
 Natalie Merchant ,http://www.facebook.com/118927547936,http://www.twitter.com/nataliemerchant,http://www.nataliemerchant.com/,Pop,http://www.mtv.com/artists/natalie-merchant/biography
 Nate Adderly Jr. ,,,,,http://www.mtv.com/artists/nate-adderly-jr/biography
 Nate Dogg ,http://www.facebook.com/1410483825831195,,,West Coast Rap,http://www.mtv.com/artists/nate-dogg/biography
 Nappy Roots ,http://www.facebook.com/152813807423,http://www.twitter.com/nappyroots,http://www.nappyroots.com,Hip-Hop/Rap,http://www.mtv.com/artists/nappy-roots/biography
 Nashville Pussy ,http://www.facebook.com/13091707669,,,Rock,http://www.mtv.com/artists/nashville-pussy/biography
 Nat & Alex Wolff ,http://www.facebook.com/42973579795,http://www.twitter.com/natandalex,http://www.natnalex.com/,Rock,http://www.mtv.com/artists/nat-alex-wolff/biography
 Nena ,http://www.facebook.com/347442198870,,http://www.nena.com/,Pop,http://www.mtv.com/artists/nena/biography
 Nanci Griffith ,http://www.facebook.com/110226554527,http://www.twitter.com/nancigriffith,http://www.sover.net/~rschrull/ngriffith/gchpage.html,Country,http://www.cmt.com/artists/nanci-griffith/biography
 Neal Coty ,,,,Country,http://www.cmt.com/artists/neal-coty/biography
 Nervo ,http://www.facebook.com/NERVOmusic,http://www.twitter.com/http://youtube.com/nervosongs,http://www.nervomusic.com,House,http://www.mtv.com/artists/nervo/biography
 New York Rappers ,,,,,http://www.mtv.com/artists/new-york-rappers/biography
 Newspring Church Live Worship ,,,,,http://www.mtv.com/artists/newspring-church-live-worship/biography
 Noel Gallagher ,http://www.facebook.com/137619119645856,http://www.twitter.com/noelgallagher,,Alternative,http://www.mtv.com/artists/noel-gallagher/biography
 OK Go ,http://www.facebook.com/7112765682,http://www.twitter.com/okgo,http://okgo.net,Rock,http://www.mtv.com/artists/ok-go/biography
 Nu Shooz ,http://www.facebook.com/293908324674,http://www.twitter.com/nushoozmusic,,Soul,http://www.mtv.com/artists/nu-shooz/biography
 You Me At Six ,http://www.facebook.com/24488764750,http://www.twitter.com/youmeatsix,,Rock,http://www.mtv.com/artists/you-me-at-six/biography
 O-Town ,http://www.facebook.com/26118925816,http://www.twitter.com/otownofficial,,Pop,http://www.mtv.com/artists/o-town/biography
 OAG ,,,,Rock,http://www.mtv.com/artists/oag/biography
 Payro Y Su Smog Tropical ,,,,,http://www.mtv.com/artists/payro-y-su-smog-tropical/biography
 P-Square ,,,,,http://www.mtv.com/artists/p-square-1/biography
 Our Last Night ,http://www.facebook.com/23136025663,http://www.twitter.com/olnband,,Rock,http://www.mtv.com/artists/our-last-night/biography
 Outshyne ,http://www.facebook.com/322006120446,http://twitter.com/Outshyne,http://www.outshynemusic.com,Country,http://www.cmt.com/artists/outshyne/biography
 Otis Gibbs ,,,,Country,http://www.cmt.com/artists/otis-gibbs/biography
 Otis Redding ,http://www.facebook.com/270675920106,http://www.twitter.com/otisredding,,Soul,http://www.mtv.com/artists/otis-redding/biography
 Paul Gilbert ,,,,Rock,http://www.mtv.com/artists/paul-gilbert/biography
 Paul Hardcastle ,http://www.facebook.com/152281264772,http://www.twitter.com/hardcastlemusic,,Alternative,http://www.mtv.com/artists/paul-hardcastle/biography
 Pancho Barraza ,,,,Latin,http://www.mtv.com/artists/pancho-barraza/biography
 Pastor Charles Charamba ,,,,,http://www.mtv.com/artists/pastor-charles-charamba/biography
 Pastor Ed Rea ,,,,,http://www.mtv.com/artists/pastor-ed-rea/biography
 Paul Koleske ,,,,,http://www.mtv.com/artists/paul-koleske/biography
 Pascal Jourdan ,,,,,http://www.mtv.com/artists/pascal-jourdan/biography
 Patrick Yandall ,,,,,http://www.mtv.com/artists/patrick-yandall/biography
 Patti LaBelle ,http://www.facebook.com/7903978636,http://www.twitter.com/mspattipatti,http://www.pattilabelle.com/store/,Soul,http://www.mtv.com/artists/patti-labelle/biography
 Patti Smith ,http://www.facebook.com/105547869479786,,,Rock,http://www.mtv.com/artists/patti-smith/biography
 Paul Sapiera ,,,,,http://www.mtv.com/artists/paul-sapiera/biography
 Paul Thorn ,http://www.facebook.com/9246246155,,,Country,http://www.cmt.com/artists/paul-thorn/biography
 Petula Clark ,http://www.facebook.com/174681926004216,http://www.twitter.com/petulaclarkhq,,Classic Rock,http://www.mtv.com/artists/petula-clark/biography
 Peter Cetera ,,,,Pop,http://www.mtv.com/artists/peter-cetera/biography
 Pigeon Lake Singers ,,,,,http://www.mtv.com/artists/pigeon-lake-singers/biography
 REO Speedwagon ,http://www.facebook.com/56971138498,http://www.twitter.com/kcreospeedwagon,http://www.garyrichrath.com,Rock,http://www.mtv.com/artists/reo-speedwagon/biography
 Porno Graffitti ,http://www.facebook.com/171037169600955,http://www.twitter.com/blackcaster,,Rock,http://www.mtv.com/artists/porno-graffitti/biography
 Project Pat ,http://www.facebook.com/161923770546358,http://www.twitter.com/projectpathcp,,Movies,http://www.mtv.com/artists/project-pat/biography
 Pretty Ricky ,http://www.facebook.com/123238343158,http://www.twitter.com/iprettyricky,,Hip-Hop/Rap,http://www.mtv.com/artists/pretty-ricky/biography
 Randy and the Bloody Lovelies ,,,,Alternative,http://www.mtv.com/artists/randy-and-the-bloody-lovelies/biography
 Ral Donner ,,,,Classic Rock,http://www.mtv.com/artists/ral-donner/biography
 Rahat Nusrat Fateh Ali Khan ,http://www.facebook.com/110351665652193,http://www.twitter.com/officialrfak,,World/Reggae,http://www.mtv.com/artists/rahat-nusrat-fateh-ali-khan/biography
 Randy Edelman ,,http://www.twitter.com/justinmitchell,,Pop,http://www.mtv.com/artists/randy-edelman/biography
 Red Line Chemistry ,http://www.facebook.com/118281468191029,,,Rock,http://www.mtv.com/artists/red-line-chemistry/biography
 Redman ,http://www.facebook.com/104051636297666,http://www.twitter.com/therealredman,http://www.reggienoble.com/,MADE,http://www.mtv.com/artists/redman/biography
 Rebelution ,http://www.facebook.com/29914385736,http://www.twitter.com/rebelutionmusic,http://rebelutionmusic.com/,Alternative,http://www.mtv.com/artists/rebelution/biography
 Reckless Kelly ,http://www.facebook.com/10164151827,,http://www.recklesskelly.com,Country,http://www.cmt.com/artists/reckless-kelly/biography
 Request-A-Song.com ,,,,,http://www.mtv.com/artists/request-a-songcom/biography
 Real Street Entertainment ,,,,,http://www.mtv.com/artists/real-street-entertainment/biography
 Richie Rosato ,,,,,http://www.mtv.com/artists/richie-rosato/biography
 Rhea ,,,,,http://www.mtv.com/artists/rhea/biography
 Rhonda Fleming ,,,,,http://www.mtv.com/artists/rhonda-fleming/biography
 Rhydian ,,,,Rock,http://www.mtv.com/artists/rhydian/biography
 Reverend Dr. Morgan Babb ,,,,Inspirational,http://www.mtv.com/artists/reverend-dr-morgan-babb/biography
 Revolting Cocks ,http://www.facebook.com/652795991412287,,http://www.ping.be/~ping3716/,Alternative,http://www.mtv.com/artists/revolting-cocks/biography
 Rivermaya ,http://www.facebook.com/10673777050,,,Rock,http://www.mtv.com/artists/rivermaya/biography
 Sidath Chandrakuma ,,,,,http://www.mtv.com/artists/sidath-chandrakuma/biography
 Ricky Jai ,,,,,http://www.mtv.com/artists/ricky-jai/biography
 Robert Palmer ,http://www.facebook.com/333842080946,,,Soul,http://www.mtv.com/artists/robert-palmer/biography
 Robert Francis ,http://www.facebook.com/6459954092,http://www.twitter.com/102136720,,Rock,http://www.mtv.com/artists/robert-francis/biography
 Robert McDuffy ,,,,,http://www.mtv.com/artists/robert-mcduffy/biography
 Roger Miller ,,,http://www.countrymusichalloffame.com/inductees/roger_miller.html,Country,http://www.cmt.com/artists/roger-miller-2/biography
 Roy Acuff ,http://www.facebook.com/108597525831410,,http://www.countrymusichalloffame.com/inductees/roy_acuff.html,Country,http://www.cmt.com/artists/roy-acuff/biography
 Rory Lee Feek ,,,,,http://www.mtv.com/artists/rory-lee-feek/biography
 Dave Sampson & the Hunters ,,,,,http://www.mtv.com/artists/dave-sampson-the-hunters-1/biography
 Sam Grow ,,,,,http://www.mtv.com/artists/sam-grow/biography
 Sarah Sagram ,,,,,http://www.mtv.com/artists/sarah-sagram/biography
 Santal ,,,,,http://www.mtv.com/artists/santal/biography
 Sarah Blasko ,http://www.facebook.com/10121101484,http://www.twitter.com/sarahblasko,,Rock,http://www.mtv.com/artists/sarah-blasko/biography
 Sandy Castle ,,,,,http://www.mtv.com/artists/sandy-castle/biography
 Sandy Horne ,,,,,http://www.mtv.com/artists/sandy-horne/biography
 Scarlett Johansson ,,,http://www.scarlett-fan.com/,Lounge,http://www.mtv.com/artists/scarlett-johansson/biography
 Scott Amering ,,,,,http://www.mtv.com/artists/scott-amering/biography
 Savage Garden ,http://www.facebook.com/20251714228,http://www.twitter.com/savagegarden,http://www.savagegarden.com/,Pop,http://www.mtv.com/artists/savage-garden/biography
 Serena Ryder ,http://www.facebook.com/24207397160,http://www.twitter.com/serenaryder,http://www.serenaryder.com,Pop/Rock,http://www.mtv.com/artists/serena-ryder/biography
 Set It Off ,http://www.facebook.com/setitoffband,http://twitter.com/setitoff,http://setitoffband.com,Alternative,http://www.mtv.com/artists/set-it-off/biography
 Seldom Scene ,http://www.facebook.com/seldomscene,,http://www.seldomscene.com/,Rock,http://www.cmt.com/artists/seldom-scene/biography
 Semino Rossi ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/semino-rossi/biography
 Sherry Carter ,,,,,http://www.mtv.com/artists/sherry-carter/biography
 Shea Seger ,,,http://www.sheaseger.com/,Pop,http://www.mtv.com/artists/shea-seger/biography
 Sick Puppies ,http://www.facebook.com/7299612641,http://www.twitter.com/sickpuppies,,Rock,http://www.mtv.com/artists/sick-puppies/biography
 SHINee ,http://www.facebook.com/131034166973249,,,World/Reggae,http://www.mtv.com/artists/shinee/biography
 Shirley Bassey ,,,,Dance/Electronic,http://www.mtv.com/artists/shirley-bassey/biography
 Skillet ,http://www.facebook.com/6483988719,http://www.twitter.com/skilletmusic,http://skillet.com,Christian Rock,http://www.mtv.com/artists/skillet/biography
 SinÃ©ad O'Connor ,http://www.facebook.com/246972478675081,http://www.twitter.com/sinead_oconnor,,Rock,http://www.mtv.com/artists/sinead-oconnor/biography
 Six Feet Under ,,,,Rock,http://www.mtv.com/artists/six-feet-under/biography
 Sixto Rodriguez ,http://www.facebook.com/104061823074173,http://www.twitter.com/sugar_man,,Rock,http://www.mtv.com/artists/sixto-rodriguez/biography
 Skylar Astin ,,,,,http://www.mtv.com/artists/skylar-astin/biography
 Siouxsie Sioux ,,,,Alternative,http://www.mtv.com/artists/siouxsie-sioux/biography
 Sister Kill Cycle ,,,,,http://www.mtv.com/artists/sister-kill-cycle/biography
 Sister Sledge ,http://www.facebook.com/108188605869132,http://www.twitter.com/sistersledge_,,Soul,http://www.mtv.com/artists/sister-sledge/biography
 Smokey Joe Myers ,,,,,http://www.mtv.com/artists/smokey-joe-myers/biography
 Sophie Ellis-Bextor ,http://www.facebook.com/6434097627,http://www.twitter.com/sophieeb,,Dance/Electronic,http://www.mtv.com/artists/sophie-ellis-bextor/biography
 Young Dro ,http://www.facebook.com/192233954255293,http://www.twitter.com/dropolo,,Hip-Hop,http://www.mtv.com/artists/young-dro/biography
 Terry Wariner ,,,,,http://www.cmt.com/artists/terry-wariner/biography
 SOiL ,http://www.facebook.com/135069282944,http://www.twitter.com/soiltheband,,Rock,http://www.mtv.com/artists/soil/biography
 Spooks ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/spooks/biography
 Soulja Boy Tell Em ,http://www.facebook.com/5108509613,http://www.twitter.com/souljaboy,,Hip-Hop,http://www.mtv.com/artists/soulja-boy/biography
 SosaMan ,,,,,http://www.mtv.com/artists/sosaman/biography
 Soul Dhamma ,,,,,http://www.mtv.com/artists/soul-dhamma/biography
 Spalding Rockwell ,,,,Electronic/Dance,http://www.mtv.com/artists/spalding-rockwell/biography
 Sparta ,http://www.facebook.com/10846282726,,,Rock,http://www.mtv.com/artists/sparta/biography
 Steven Tyler ,http://www.facebook.com/39888443690,http://www.twitter.com/iamstevent,,Rock,http://www.mtv.com/artists/steven-tyler/biography
 Steps (Pop) ,,,,Pop,http://www.mtv.com/artists/steps-pop-/biography
 Steuart Smith ,,,,,http://www.cmt.com/artists/steuart-smith/biography
 Stealing Angels ,,,,,http://www.cmt.com/artists/stealing-angels/biography
 Stark ,,,,,http://www.mtv.com/artists/stark-3/biography
 Steve Brown ,,,,,http://www.cmt.com/artists/steve-brown-6/biography
 Steve McGrew ,,,,Comedy/Spoken Word,http://www.mtv.com/artists/steve-mcgrew/biography
 Sunny Sweeney ,http://www.facebook.com/18777289296,http://www.twitter.com/gettinsweenered,http://www.sunnysweeney.com,Traditional Country,http://www.cmt.com/artists/sunny-sweeney/biography
 Sunshine Anderson ,,,http://www.sunshineanderson.com/,R&B/Soul,http://www.mtv.com/artists/sunshine-anderson/biography
 Sun ,,,,,http://www.mtv.com/artists/sun-2/biography
 Tara MacLean ,,,http://www.taramaclean.com/,Blues/Folk,http://www.mtv.com/artists/tara-maclean/biography
 Talent ,,,,,http://www.mtv.com/artists/talent-2/biography
 Talking Heads ,http://www.facebook.com/377823392272720,http://www.twitter.com/talkingheadsoff,,Rock,http://www.mtv.com/artists/talking-heads/biography
 Jamie T. ,,,,,http://www.mtv.com/artists/jamie-t-3/biography
 Swing Out Sister ,,,,Pop,http://www.mtv.com/artists/swing-out-sister/biography
 Tammy Wynette ,http://www.facebook.com/140554949345588,,http://www.countrymusichalloffame.com/inductees/tammy_wynette.html,Country,http://www.cmt.com/artists/tammy-wynette/biography
 Tarney Spencer Band ,,,,,http://www.mtv.com/artists/tarney-spencer-band-2/biography
 Take 6 ,http://www.facebook.com/154473871268088,http://www.twitter.com/take6official,http://www.take6.com/,R&B/Soul,http://www.mtv.com/artists/take-6/biography
 Tego CalderÃ³n ,http://www.facebook.com/tegofans,http://twitter.com/tegocalderon,http://www.tegocalderon.com/,Hip-Hop/Rap,http://www.mtv.com/artists/tego-calderon/biography
 The Teardrops/Paulie Teardrop ,,,,,http://www.mtv.com/artists/the-teardrops-paulie-teardrop-1/biography
 Terri Gibbs ,,,,Country,http://www.cmt.com/artists/terri-gibbs/biography
 Terror Squad ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/terror-squad/biography
 Terry Macalmon ,,,,,http://www.mtv.com/artists/terry-macalmon/biography
 Terence Trent D'Arby ,http://www.facebook.com/6838428675,,,R&B/Soul,http://www.mtv.com/artists/terence-trent-darby/biography
 The Feeling ,http://www.facebook.com/19999998824,http://www.twitter.com/thefeeling,http://thefeeling.com/,Alternative,http://www.mtv.com/artists/the-feeling/biography
 The Bellamy Brothers ,,http://www.twitter.com/bellamybrothers,http://www.bellamybrothers.com,Country,http://www.mtv.com/artists/the-bellamy-brothers/biography
 The Bangles ,http://www.facebook.com/thebangles,http://twitter.com/thebangles,http://www.thebangles.com/,Rock,http://www.mtv.com/artists/the-bangles/biography
 The Blackstone Valley Sinners ,,,,,http://www.mtv.com/artists/the-blackstone-valley-sinners/biography
 The Diamond Platinum Rings ,,,,,http://www.mtv.com/artists/the-diamond-platinum-rings/biography
 The Distillers ,,,http://www.thedistillers.com/,Rock,http://www.mtv.com/artists/the-distillers/biography
 The Civil Wars ,http://www.facebook.com/46463264174,http://www.twitter.com/thecivilwars,http://thecivilwars.com/,Alternative Folk,http://www.mtv.com/artists/the-civil-wars/biography
 The Everly Brothers ,,,http://www.countrymusichalloffame.com/inductees/everly_brothers.html,Rock,http://www.mtv.com/artists/the-everly-brothers/biography
 The Glitch Mob ,http://www.facebook.com/7843752732,http://www.twitter.com/theglitchmob,http://TheGlitchMob.com,Electronica,http://www.mtv.com/artists/the-glitch-mob/biography
 The Hoppers ,http://www.facebook.com/15426598571,http://www.twitter.com/hoppersmusic,,Inspirational,http://www.mtv.com/artists/the-hoppers-1/biography
 The Georgia Satellites ,,,,Rock,http://www.mtv.com/artists/the-georgia-satellites/biography
 The Ronettes ,http://www.facebook.com/553058208119289,,,R&B/Soul,http://www.mtv.com/artists/the-ronettes/biography
 The Kendalls ,,,,Country,http://www.cmt.com/artists/the-kendalls/biography
 The Knives ,,,,Rock,http://www.mtv.com/artists/the-knives/biography
 The Lettermen ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/the-lettermen/biography
 The JaneDear Girls ,http://www.facebook.com/16208102111,http://www.twitter.com/janedeargirls,,Country,http://www.mtv.com/artists/the-janedear-girls/biography
 The Marshall Tucker Band ,http://www.facebook.com/26806639848,,,Southern Rock,http://www.cmt.com/artists/the-marshall-tucker-band/biography
 The Osborne Brothers ,,,,,http://www.cmt.com/artists/the-osborne-brothers/biography
 The Other Two ,,,,Alternative,http://www.mtv.com/artists/the-other-two/biography
 The Police ,http://www.facebook.com/18942263240,,http://www.stewartcopeland.com/,Rock,http://www.mtv.com/artists/the-police/biography
 The Red Jumpsuit Apparatus ,http://www.facebook.com/107159332655487,,http://RedJumpsuit.com,Christian Rock,http://www.mtv.com/artists/the-red-jumpsuit-apparatus/biography
 The Replacements ,http://www.facebook.com/391665010943817,http://www.twitter.com/thereplacements,,Alternative,http://www.mtv.com/artists/the-replacements/biography
 The Stone Roses ,http://www.facebook.com/170128313073004,http://www.twitter.com/thestoneroses,,Rock,http://www.mtv.com/artists/the-stone-roses/biography
